980.05,255.76,1.0603
967.37,526.29,1.2791
948.35,253.65,1.4978
929.33,473.45,1.6998
908.19,259.99,1.9018
884.94,426.96,2.0701
863.81,253.65,2.2383
846.9,399.48,2.4235
834.22,257.88,2.5749
810.97,372,2.7096
798.29,251.54,2.861
779.27,346.64,2.9957
770.81,253.65,3.0293
745.45,331.85,3.1471
726.43,247.31,3.3659
715.86,317.05,3.4837
703.18,243.08,3.5847
690.5,300.15,3.6857
684.16,245.19,3.7867
677.82,268.44,3.8877
669.36,240.97,3.955
671.48,268.44,3.9718
658.8,240.97,4.056
656.68,264.22,4.1738
652.46,243.08,4.2242
639.78,257.88,4.3084
637.66,234.63,4.3589
637.66,253.65,4.4262
627.09,236.74,4.443
624.98,249.42,4.5272
614.41,230.4,4.5777
612.3,243.08,4.6282
605.96,230.4,4.6787
605.96,240.97,4.7291
601.73,230.4,4.7796
599.62,238.85,4.8133
593.28,226.17,4.8638
563.69,221.95,5.4192
