980.05,568.56,6.2842
986.39,253.65,6.4853
969.48,505.16,6.6864
946.23,264.22,6.9042
933.55,448.09,7.0886
914.53,253.65,7.2729
895.51,410.05,7.4405
872.26,264.22,7.608
861.69,380.46,7.7589
836.33,262.1,7.9097
823.65,361.44,8.0437
798.29,249.42,8.1778
777.15,338.19,8.2951
758.13,245.19,8.4124
741.22,321.28,8.5465
722.2,243.08,8.647
709.52,304.37,8.7476
690.5,240.97,8.8481
684.16,293.81,8.9319
669.36,245.19,9.0325
656.68,281.12,9.1162
639.78,238.85,9.2
627.09,272.67,9.2838
614.41,234.63,9.3509
608.07,262.1,9.4179
595.39,232.51,9.5017
595.39,253.65,9.5687
576.37,230.4,9.6357
570.03,249.42,9.686
559.46,226.17,9.753
551.01,240.97,9.8033
538.33,224.06,9.8536
531.99,236.74,9.9206
525.65,224.06,9.9709
521.42,234.63,10.004
515.08,221.95,10.055
502.4,228.29,10.105
491.83,217.72,10.155
489.72,224.06,10.206
485.49,213.49,10.239
489.72,224.06,10.289
481.26,211.38,10.306
390.38,196.58,10.909
