992.73,615.06,1.2273
1030.8,264.22,1.4795
1016,534.74,1.6981
996.96,262.1,1.9166
980.05,471.34,2.1016
963.14,259.99,2.3033
950.46,426.96,2.4715
939.89,259.99,2.6396
929.33,388.91,2.8077
920.87,259.99,2.959
916.64,365.66,3.0935
899.74,262.1,3.2448
889.17,340.3,3.3625
874.37,251.54,3.497
868.03,325.51,3.6147
859.58,245.19,3.7324
851.13,306.49,3.8333
836.33,234.63,3.9342
827.88,291.69,4.0519
817.31,234.63,4.1359
817.31,279.01,4.22
808.86,228.29,4.3209
798.29,274.78,4.4049
791.95,226.17,4.4722
785.61,257.88,4.5562
779.27,224.06,4.6235
772.93,249.42,4.6907
770.81,226.17,4.7748
760.25,245.19,4.8252
753.91,217.72,4.8925
751.79,238.85,4.9597
747.56,211.38,5.0102
741.22,232.51,5.0606
734.88,211.38,5.111
728.54,226.17,5.1615
720.09,217.72,5.2119
709.52,209.27,5.296
707.41,215.61,5.3296
701.07,205.04,5.3801
694.73,211.38,5.4137
690.5,202.92,5.4641
684.16,211.38,5.4977
684.16,200.81,5.5314
671.48,205.04,5.565
677.82,200.81,5.5986
671.48,202.92,5.6322
669.36,198.7,5.6491
665.14,202.92,5.6827
658.8,200.81,5.7163
658.8,200.81,5.7331
652.46,192.36,5.7667
646.12,196.58,5.7836
646.12,194.47,5.8172
639.78,194.47,5.834
639.78,196.58,5.8508
639.78,196.58,5.8676
631.32,194.47,5.9012
